genome_accession	query	uniprot	refseq	evalue	target
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q32P44	NP_001287722	3.943e-18	AF-Q32P44-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q32P44	NP_001287723	3.943e-18	AF-Q32P44-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q32P44	NP_694997	3.943e-18	AF-Q32P44-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q7Z4S6-6	NP_001166936	4.383e-18	AF-Q7Z4S6-6-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O60336-6	NP_055809	4.873e-18	AF-O60336-6-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O00423-3	NP_001008707	4.873e-18	AF-O00423-3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9Y6I7	NP_056441	5.138e-18	AF-Q9Y6I7-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9Y6I7	NP_599027	5.138e-18	AF-Q9Y6I7-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O00423	NP_001008707	5.418e-18	AF-O00423-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O00423	NP_004425	5.418e-18	AF-O00423-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q96MR6	NP_001161437	5.712e-18	AF-Q96MR6-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q96MR6	NP_001182760	5.712e-18	AF-Q96MR6-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q96MR6	NP_689711	5.712e-18	AF-Q96MR6-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q96MR6	XP_011539095	5.712e-18	AF-Q96MR6-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q96MR6	XP_011539096	5.712e-18	AF-Q96MR6-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q96MR6	XP_011539097	5.712e-18	AF-Q96MR6-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9UM11	NP_001129669	6.023e-18	AF-Q9UM11-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9UM11	NP_001129670	6.023e-18	AF-Q9UM11-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9UM11	NP_057347	6.023e-18	AF-Q9UM11-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9UM11	XP_005259630	6.023e-18	AF-Q9UM11-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8NHV4	NP_001128647	6.351e-18	AF-Q8NHV4-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8NHV4	NP_001128648	6.351e-18	AF-Q8NHV4-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8NHV4	NP_001128649	6.351e-18	AF-Q8NHV4-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8NHV4	NP_690869	6.351e-18	AF-Q8NHV4-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8NHV4	XP_005268701	6.351e-18	AF-Q8NHV4-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8NHV4	XP_006719300	6.351e-18	AF-Q8NHV4-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8NHV4	XP_011536205	6.351e-18	AF-Q8NHV4-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8NHY2	NP_001001740	8.727e-18	AF-Q8NHY2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8NHY2	NP_001273573	8.727e-18	AF-Q8NHY2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8NHY2	NP_071902	8.727e-18	AF-Q8NHY2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8NHY2	XP_005245505	8.727e-18	AF-Q8NHY2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q86W42	NP_001135822	9.702e-18	AF-Q86W42-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q86W42	NP_001334632	9.702e-18	AF-Q86W42-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q86W42	NP_077315	9.702e-18	AF-Q86W42-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9NYS7	NP_001265486	9.702e-18	AF-Q9NYS7-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9NYS7	NP_001265487	9.702e-18	AF-Q9NYS7-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9NYS7	NP_061109	9.702e-18	AF-Q9NYS7-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q96DN5-2	NP_001350077	1.137e-17	AF-Q96DN5-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q86W42-2	NP_001334632	2.518e-17	AF-Q86W42-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O75037-2	NP_060066	2.518e-17	AF-O75037-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O75037-3	NP_001239032	3.846e-17	AF-O75037-3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O75037	NP_001239029	4.276e-17	AF-O75037-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O75037	NP_001239031	4.276e-17	AF-O75037-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O75037	NP_001239032	4.276e-17	AF-O75037-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O75037	NP_060066	4.276e-17	AF-O75037-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	A2RRH5	NP_001189479	5.013e-17	AF-A2RRH5-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	A2RRH5	NP_872358	5.013e-17	AF-A2RRH5-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O75717	NP_001008397	5.285e-17	AF-O75717-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O75717	NP_009017	5.285e-17	AF-O75717-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O43379-4	NP_001077430	5.285e-17	AF-O43379-4-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O43379-4	XP_016882154	5.285e-17	AF-O43379-4-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q15291-2	NP_001180201	8.074e-17	AF-Q15291-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q13112	NP_005432	8.514e-17	AF-Q13112-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q4L235-2	NP_001273597	8.977e-17	AF-Q4L235-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q96MR6-2	NP_001161437	9.465e-17	AF-Q96MR6-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q96MR6-2	NP_689711	9.465e-17	AF-Q96MR6-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9BRP4-3	NP_001254735	1.446e-16	AF-Q9BRP4-3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9HC35-2	NP_001138548	1.525e-16	AF-Q9HC35-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q7Z5U6	NP_001332835	2.095e-16	AF-Q7Z5U6-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q7Z5U6	NP_001332836	2.095e-16	AF-Q7Z5U6-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q7Z5U6	NP_001332838	2.095e-16	AF-Q7Z5U6-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q7Z5U6	NP_001332839	2.095e-16	AF-Q7Z5U6-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q7Z5U6	NP_872433	2.095e-16	AF-Q7Z5U6-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q7Z5U6	XP_047304035	2.095e-16	AF-Q7Z5U6-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8IWA0	NP_001290025	3.201e-16	AF-Q8IWA0-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8IWA0	NP_115544	3.201e-16	AF-Q8IWA0-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9HC35	NP_001138548	3.375e-16	AF-Q9HC35-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q14137	NP_056016	3.956e-16	AF-Q14137-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q15291	NP_001180201	6.72e-16	AF-Q15291-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q15291	NP_001180202	6.72e-16	AF-Q15291-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q15291	NP_005048	6.72e-16	AF-Q15291-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	A2RRH5-4	NP_872358	1.838e-15	AF-A2RRH5-4-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9UM11-3	NP_001129669	3.472e-15	AF-Q9UM11-3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9BVC4-3	NP_001338988	6.555e-15	AF-Q9BVC4-3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9BVC4-3	NP_001338989	6.555e-15	AF-Q9BVC4-3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q4L235	NP_001273597	7.684e-15	AF-Q4L235-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q4L235	NP_001273598	7.684e-15	AF-Q4L235-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q4L235	NP_001273599	7.684e-15	AF-Q4L235-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q4L235	NP_001273600	7.684e-15	AF-Q4L235-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q4L235	NP_001273601	7.684e-15	AF-Q4L235-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q4L235	NP_001310819	7.684e-15	AF-Q4L235-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q4L235	NP_001310821	7.684e-15	AF-Q4L235-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q4L235	NP_001310822	7.684e-15	AF-Q4L235-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q4L235	NP_001310828	7.684e-15	AF-Q4L235-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q4L235	NP_861522	7.684e-15	AF-Q4L235-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9Y6I7-2	NP_599027	7.684e-15	AF-Q9Y6I7-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9UKT8	NP_001362817	1.701e-14	AF-Q9UKT8-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9UKT8	NP_036296	1.701e-14	AF-Q9UKT8-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9UKT8	XP_016870104	1.701e-14	AF-Q9UKT8-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9UKT8	XP_024303277	1.701e-14	AF-Q9UKT8-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q04725-3	NP_001138233	3.97e-14	AF-Q04725-3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q5QP82	NP_001273739	5.752e-14	AF-Q5QP82-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q5QP82	NP_077321	5.752e-14	AF-Q5QP82-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q5QP82	XP_005251634	5.752e-14	AF-Q5QP82-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8N122	NP_001156506	6.395e-14	AF-Q8N122-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8N122	NP_065812	6.395e-14	AF-Q8N122-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q5QP82-2	XP_005251634	7.496e-14	AF-Q5QP82-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8N9V3-2	NP_001294923	9.266e-14	AF-Q8N9V3-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8N9V3-2	XP_047299482	9.266e-14	AF-Q8N9V3-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O15213	NP_001157739	9.266e-14	AF-O15213-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	O15213	NP_005443	9.266e-14	AF-O15213-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q86W42-3	NP_001135822	1.493e-13	AF-Q86W42-3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q15542-2	NP_620640	2.051e-13	AF-Q15542-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8NHV4-2	NP_001128649	6.578e-13	AF-Q8NHV4-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8NHV4-2	XP_006719300	6.578e-13	AF-Q8NHV4-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8NHV4-2	XP_011536205	6.578e-13	AF-Q8NHV4-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q6RFH5	NP_001294906	1.381e-12	AF-Q6RFH5-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q6RFH5	NP_001356379	1.381e-12	AF-Q6RFH5-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q6RFH5	NP_001356380	1.381e-12	AF-Q6RFH5-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q6RFH5	NP_001356382	1.381e-12	AF-Q6RFH5-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q6RFH5	NP_060563	1.381e-12	AF-Q6RFH5-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q9BSC4-4	NP_001248321	1.456e-12	AF-Q9BSC4-4-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8TDJ6-2	NP_001167588	6.086e-12	AF-Q8TDJ6-2-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8N122-3	NP_001156506	6.417e-12	AF-Q8N122-3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8TBZ3	NP_001229343	1.42e-11	AF-Q8TBZ3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8TBZ3	NP_001229344	1.42e-11	AF-Q8TBZ3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8TBZ3	NP_001229345	1.42e-11	AF-Q8TBZ3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8TBZ3	NP_001229346	1.42e-11	AF-Q8TBZ3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8TBZ3	NP_001229347	1.42e-11	AF-Q8TBZ3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8TBZ3	NP_001340610	1.42e-11	AF-Q8TBZ3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8TBZ3	NP_653175	1.42e-11	AF-Q8TBZ3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8TBZ3	NP_851808	1.42e-11	AF-Q8TBZ3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8TBZ3	NP_851825	1.42e-11	AF-Q8TBZ3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q6X9E4	NP_001153399	1.541e-10	AF-Q6X9E4-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q6X9E4	NP_001153401	1.541e-10	AF-Q6X9E4-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q6X9E4	NP_996985	1.541e-10	AF-Q6X9E4-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q6X9E4-3	NP_001153401	4.215e-10	AF-Q6X9E4-3-F1-model_v6
GCF_000001405.26	rank0038_ca6_proteinbinders_6189_A	Q8TBZ3-6	NP_001229345	4.011e-08	AF-Q8TBZ3-6-F1-model_v6
GCF_000001405.26	rank0043_ca6_proteinbinders_3708_A	Q6IAN0	NP_001317088	8.61e-06	AF-Q6IAN0-F1-model_v6
GCF_000001405.26	rank0043_ca6_proteinbinders_3708_A	Q6IAN0	NP_056325	8.61e-06	AF-Q6IAN0-F1-model_v6
GCF_000001405.26	rank0043_ca6_proteinbinders_3708_A	O60547	NP_001491	1.917e-05	AF-O60547-F1-model_v6
GCF_000001405.26	rank0043_ca6_proteinbinders_3708_A	Q6YN16	NP_001182751	4.52e-05	AF-Q6YN16-F1-model_v6
GCF_000001405.26	rank0043_ca6_proteinbinders_3708_A	Q6YN16	NP_115679	4.52e-05	AF-Q6YN16-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	O76071	NP_004795	8.459e-19	AF-O76071-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q6ZMY6	NP_775750	3.361e-17	AF-Q6ZMY6-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q676U5-2	NP_060444	3.501e-16	AF-Q676U5-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q676U5	NP_001177196	4.238e-16	AF-Q676U5-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q676U5	NP_060444	4.238e-16	AF-Q676U5-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q676U5	NP_110430	4.238e-16	AF-Q676U5-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q676U5	NP_942593	4.238e-16	AF-Q676U5-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q676U5-5	NP_942593	4.446e-16	AF-Q676U5-5-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N9V3	NP_001121684	6.214e-16	AF-Q8N9V3-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N9V3	NP_001121685	6.214e-16	AF-Q8N9V3-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N9V3	NP_001294923	6.214e-16	AF-Q8N9V3-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N9V3	NP_001317207	6.214e-16	AF-Q8N9V3-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N9V3	NP_689741	6.214e-16	AF-Q8N9V3-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N9V3	XP_047299482	6.214e-16	AF-Q8N9V3-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9GZL7	NP_060726	6.214e-16	AF-Q9GZL7-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9Y4P3	NP_036585	6.214e-16	AF-Q9Y4P3-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8NAA4-2	NP_001305695	9.11e-16	AF-Q8NAA4-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8NAA4-2	XP_011543635	9.11e-16	AF-Q8NAA4-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8NAA4-2	XP_011543636	9.11e-16	AF-Q8NAA4-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q13033-2	NP_055389	1.103e-15	AF-Q13033-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8NAA4	NP_001305695	1.214e-15	AF-Q8NAA4-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8NAA4	NP_203746	1.214e-15	AF-Q8NAA4-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8NAA4	XP_011543635	1.214e-15	AF-Q8NAA4-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8NAA4	XP_011543636	1.214e-15	AF-Q8NAA4-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	P53621-2	NP_001091868	1.336e-15	AF-P53621-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9H7D7	NP_001108585	2.371e-15	AF-Q9H7D7-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9H7D7	NP_079436	2.371e-15	AF-Q9H7D7-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N157	NP_001128302	2.736e-15	AF-Q8N157-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N157	NP_001128303	2.736e-15	AF-Q8N157-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N157	NP_001128304	2.736e-15	AF-Q8N157-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N157	NP_001337432	2.736e-15	AF-Q8N157-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N157	NP_060121	2.736e-15	AF-Q8N157-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N157	XP_011534212	2.736e-15	AF-Q8N157-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N157	XP_011534213	2.736e-15	AF-Q8N157-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N157	XP_016866473	2.736e-15	AF-Q8N157-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N157	XP_047274901	2.736e-15	AF-Q8N157-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N157	XP_047274902	2.736e-15	AF-Q8N157-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	O75083	NP_005103	3.011e-15	AF-O75083-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	O75083	NP_059830	3.011e-15	AF-O75083-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9H7D7-2	NP_001108585	3.646e-15	AF-Q9H7D7-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	O75083-3	NP_005103	3.646e-15	AF-O75083-3-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N157-2	NP_001128304	8.22e-15	AF-Q8N157-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N157-2	XP_016866473	8.22e-15	AF-Q8N157-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N157-2	XP_047274901	8.22e-15	AF-Q8N157-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8N157-2	XP_047274902	8.22e-15	AF-Q8N157-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9NYS7-2	NP_001265486	2.244e-14	AF-Q9NYS7-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9H808-2	NP_079036	3.797e-14	AF-Q9H808-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9H808-2	XP_011526603	3.797e-14	AF-Q9H808-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9H808-2	XP_024307490	3.797e-14	AF-Q9H808-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9H808-2	XP_024307491	3.797e-14	AF-Q9H808-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q12834	NP_001246	4.383e-14	AF-Q12834-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8NA23-2	NP_660284	4.823e-14	AF-Q8NA23-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q8NA23-2	XP_047278669	4.823e-14	AF-Q8NA23-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9NYS7	NP_001265486	5.307e-14	AF-Q9NYS7-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9NYS7	NP_001265487	5.307e-14	AF-Q9NYS7-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9NYS7	NP_061109	5.307e-14	AF-Q9NYS7-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9Y5J1	NP_057085	5.839e-14	AF-Q9Y5J1-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9HC35	NP_001138548	1.196e-13	AF-Q9HC35-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	Q9HC35-2	NP_001138548	1.754e-13	AF-Q9HC35-2-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	O60336-6	NP_055809	1.84e-13	AF-O60336-6-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	O60336	NP_001122080	1.93e-13	AF-O60336-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	O60336	NP_001252540	1.93e-13	AF-O60336-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	O60336	NP_055809	1.93e-13	AF-O60336-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	O00423	NP_001008707	2.451e-13	AF-O00423-F1-model_v6
GCF_000001405.26	rank0044_ca6_proteinbinders_3205_A	O00423	NP_004425	2.451e-13	AF-O00423-F1-model_v6
