genome_accession	query	uniprot	refseq	evalue	target
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P07947	XP_054175019	1.476e-09	AF-P07947-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P07947	XP_054175020	1.476e-09	AF-P07947-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P07947	XP_054175021	1.476e-09	AF-P07947-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P07947	XP_054175022	1.476e-09	AF-P07947-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931-2	XP_054179874	1.569e-09	AF-P12931-2-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931-2	XP_054179875	1.569e-09	AF-P12931-2-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931-2	XP_054179876	1.569e-09	AF-P12931-2-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931-2	XP_054179877	1.569e-09	AF-P12931-2-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931-2	XP_054179878	1.569e-09	AF-P12931-2-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P12931-2	XP_054179879	1.569e-09	AF-P12931-2-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241-2	XP_054210986	5.325e-09	AF-P06241-2-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241-2	XP_054210987	5.325e-09	AF-P06241-2-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241-2	XP_054210988	5.325e-09	AF-P06241-2-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241-2	XP_054210989	5.325e-09	AF-P06241-2-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241-3	XP_054210990	4.806e-08	AF-P06241-3-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P06241-3	XP_054210991	4.806e-08	AF-P06241-3-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P51451	XP_054216944	4.08e-07	AF-P51451-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P51451	XP_054216945	4.08e-07	AF-P51451-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P51451	XP_054216946	4.08e-07	AF-P51451-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13239	XP_054216996	4.337e-07	AF-Q13239-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13239	XP_054216997	4.337e-07	AF-Q13239-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13239	XP_054216998	4.337e-07	AF-Q13239-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13239	XP_054216999	4.337e-07	AF-Q13239-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13239-5	XP_054216997	4.61e-07	AF-Q13239-5-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P42685	XP_054210960	7.99e-07	AF-P42685-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P42685	XP_054210961	7.99e-07	AF-P42685-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P42685	XP_054210962	7.99e-07	AF-P42685-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P42685	XP_054210963	7.99e-07	AF-P42685-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P42685	XP_054210964	7.99e-07	AF-P42685-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P42685	XP_054210965	7.99e-07	AF-P42685-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P42685	XP_054210966	7.99e-07	AF-P42685-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13322-3	XP_054213938	2.258e-06	AF-Q13322-3-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13322-3	XP_054213954	2.258e-06	AF-Q13322-3-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13322-3	XP_054213955	2.258e-06	AF-Q13322-3-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13322-3	XP_054213956	2.258e-06	AF-Q13322-3-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13322-4	XP_054213941	2.883e-06	AF-Q13322-4-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13322-4	XP_054213942	2.883e-06	AF-Q13322-4-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P43405-2	XP_054219629	4.422e-06	AF-P43405-2-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13322	XP_054213938	5.647e-06	AF-Q13322-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13322	XP_054213939	5.647e-06	AF-Q13322-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13322	XP_054213941	5.647e-06	AF-Q13322-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13322	XP_054213942	5.647e-06	AF-Q13322-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13322	XP_054213954	5.647e-06	AF-Q13322-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13322	XP_054213955	5.647e-06	AF-Q13322-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	Q13322	XP_054213956	5.647e-06	AF-Q13322-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P29350	XP_054228689	7.665e-06	AF-P29350-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P29350	XP_054228690	7.665e-06	AF-P29350-F1-model_v6
GCF_009914755.1	rank00065_coA_proteinbinders_4978_A	P29350-3	XP_054228689	9.207e-06	AF-P29350-3-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931-2	XP_054179874	6.673e-09	AF-P12931-2-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931-2	XP_054179875	6.673e-09	AF-P12931-2-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931-2	XP_054179876	6.673e-09	AF-P12931-2-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931-2	XP_054179877	6.673e-09	AF-P12931-2-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931-2	XP_054179878	6.673e-09	AF-P12931-2-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931-2	XP_054179879	6.673e-09	AF-P12931-2-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179874	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179875	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179876	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179877	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179878	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179879	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179880	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179881	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179882	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179883	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179884	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179885	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179889	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179890	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179891	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P12931	XP_054179892	7.988e-09	AF-P12931-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P07947	XP_054175018	2.214e-08	AF-P07947-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P07947	XP_054175019	2.214e-08	AF-P07947-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P07947	XP_054175020	2.214e-08	AF-P07947-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P07947	XP_054175021	2.214e-08	AF-P07947-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P07947	XP_054175022	2.214e-08	AF-P07947-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241-2	XP_054210986	3.37e-08	AF-P06241-2-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241-2	XP_054210987	3.37e-08	AF-P06241-2-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241-2	XP_054210988	3.37e-08	AF-P06241-2-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241-2	XP_054210989	3.37e-08	AF-P06241-2-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210977	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210978	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210979	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210980	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210981	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210982	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210983	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210984	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210985	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210986	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210987	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210988	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210989	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210990	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241	XP_054210991	5.781e-08	AF-P06241-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P51451	XP_054216944	5.008e-07	AF-P51451-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P51451	XP_054216945	5.008e-07	AF-P51451-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P51451	XP_054216946	5.008e-07	AF-P51451-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P29350-3	XP_054228689	2.243e-06	AF-P29350-3-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	Q13322-3	XP_054213938	2.243e-06	AF-Q13322-3-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	Q13322-3	XP_054213954	2.243e-06	AF-Q13322-3-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	Q13322-3	XP_054213955	2.243e-06	AF-Q13322-3-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	Q13322-3	XP_054213956	2.243e-06	AF-Q13322-3-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P42685	XP_054210960	3.027e-06	AF-P42685-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P42685	XP_054210961	3.027e-06	AF-P42685-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P42685	XP_054210962	3.027e-06	AF-P42685-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P42685	XP_054210963	3.027e-06	AF-P42685-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P42685	XP_054210964	3.027e-06	AF-P42685-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P42685	XP_054210965	3.027e-06	AF-P42685-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P42685	XP_054210966	3.027e-06	AF-P42685-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241-3	XP_054210990	3.214e-06	AF-P06241-3-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P06241-3	XP_054210991	3.214e-06	AF-P06241-3-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P43405-2	XP_054219629	4.086e-06	AF-P43405-2-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P43405	XP_054219627	4.607e-06	AF-P43405-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P43405	XP_054219628	4.607e-06	AF-P43405-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P43405	XP_054219629	4.607e-06	AF-P43405-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	Q13322-4	XP_054213941	5.515e-06	AF-Q13322-4-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	Q13322-4	XP_054213942	5.515e-06	AF-Q13322-4-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P29350	XP_054228689	6.218e-06	AF-P29350-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P29350	XP_054228690	6.218e-06	AF-P29350-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	P43403	XP_054199775	7.443e-06	AF-P43403-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	Q13322	XP_054213938	8.91e-06	AF-Q13322-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	Q13322	XP_054213939	8.91e-06	AF-Q13322-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	Q13322	XP_054213941	8.91e-06	AF-Q13322-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	Q13322	XP_054213942	8.91e-06	AF-Q13322-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	Q13322	XP_054213954	8.91e-06	AF-Q13322-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	Q13322	XP_054213955	8.91e-06	AF-Q13322-F1-model_v6
GCF_009914755.1	rank00071_coA_proteinbinders_3418_A	Q13322	XP_054213956	8.91e-06	AF-Q13322-F1-model_v6
GCF_011100685.1	rank00062_coA_proteinbinders_2870_A	P63050	NP_001121567	4.513e-06	AF-P63050-F1-model_v6
GCF_011100685.1	rank00065_coA_proteinbinders_4978_A	A0A8I3NFE2	XP_038424690	2.4e-06	AF-A0A8I3NFE2-F1-model_v6
GCF_014441545.1	rank00062_coA_proteinbinders_2870_A	P63050	XP_038282289	4.513e-06	AF-P63050-F1-model_v6
GCF_014441545.1	rank00065_coA_proteinbinders_4978_A	A0A8I3NFE2	XP_038286155	2.4e-06	AF-A0A8I3NFE2-F1-model_v6
GCF_014839805.1	rank00062_coA_proteinbinders_2870_A	P29504	XP_037296245	4.819e-06	AF-P29504-F1-model_v6
GCF_016699485.2	rank00065_coA_proteinbinders_4978_A	P00523	XP_015151834	5.901e-10	AF-P00523-F1-model_v6
GCF_016699485.2	rank00065_coA_proteinbinders_4978_A	F1N9Y5	NP_001026601	7.665e-06	AF-F1N9Y5-F1-model_v6
GCF_016699485.2	rank00071_coA_proteinbinders_3418_A	P00523	XP_015151834	4.656e-09	AF-P00523-F1-model_v6
GCF_016699485.2	rank00071_coA_proteinbinders_3418_A	F1N9Y5	NP_001026601	3.848e-06	AF-F1N9Y5-F1-model_v6
GCF_016700215.1	rank00015_coA_proteinbinders_3420_A	P09324	NP_990632	6.422e-06	AF-P09324-F1-model_v6
GCF_016700215.1	rank00062_coA_proteinbinders_2870_A	P79781	NP_001274134	3.471e-06	AF-P79781-F1-model_v6
GCF_016700215.1	rank00065_coA_proteinbinders_4978_A	P00523	NP_990788	5.901e-10	AF-P00523-F1-model_v6
GCF_016700215.1	rank00065_coA_proteinbinders_4978_A	P00523	XP_046786565	5.901e-10	AF-P00523-F1-model_v6
GCF_016700215.1	rank00065_coA_proteinbinders_4978_A	Q02977	NP_001103257	2.003e-09	AF-Q02977-F1-model_v6
GCF_016700215.1	rank00065_coA_proteinbinders_4978_A	P09324	NP_990632	3.266e-09	AF-P09324-F1-model_v6
GCF_016700215.1	rank00065_coA_proteinbinders_4978_A	Q90687	NP_990299	9.598e-07	AF-Q90687-F1-model_v6
GCF_016700215.1	rank00071_coA_proteinbinders_3418_A	P00523	NP_990788	4.656e-09	AF-P00523-F1-model_v6
GCF_016700215.1	rank00071_coA_proteinbinders_3418_A	P00523	XP_046786565	4.656e-09	AF-P00523-F1-model_v6
GCF_016700215.1	rank00071_coA_proteinbinders_3418_A	Q02977	NP_001103257	4.944e-09	AF-Q02977-F1-model_v6
GCF_016700215.1	rank00071_coA_proteinbinders_3418_A	P09324	NP_990632	7.523e-09	AF-P09324-F1-model_v6
GCF_016700215.1	rank00071_coA_proteinbinders_3418_A	Q90687	NP_990299	5.194e-06	AF-Q90687-F1-model_v6
GCF_016772045.1	rank00062_coA_proteinbinders_2870_A	P0C276	NP_001009286	2.85e-06	AF-P0C276-F1-model_v6
GCF_016772045.1	rank00062_coA_proteinbinders_2870_A	P0C276	XP_012032971	2.85e-06	AF-P0C276-F1-model_v6
GCF_016772045.1	rank00062_coA_proteinbinders_2870_A	P0C276	XP_042105331	2.85e-06	AF-P0C276-F1-model_v6
GCF_017654675.1	rank00015_coA_proteinbinders_3420_A	P13406	NP_001079077	8.613e-06	AF-P13406-F1-model_v6
GCF_017654675.1	rank00015_coA_proteinbinders_3420_A	P13406	NP_001080120	8.613e-06	AF-P13406-F1-model_v6
GCF_017654675.1	rank00026_coA_proteinbinders_0466_A	Q5XGM3	NP_001088416	9.691e-06	AF-Q5XGM3-F1-model_v6
GCF_017654675.1	rank00065_coA_proteinbinders_4978_A	P13406	NP_001079077	3.691e-09	AF-P13406-F1-model_v6
GCF_017654675.1	rank00065_coA_proteinbinders_4978_A	P13406	NP_001080120	3.691e-09	AF-P13406-F1-model_v6
GCF_017654675.1	rank00071_coA_proteinbinders_3418_A	P13406	NP_001079077	1.261e-07	AF-P13406-F1-model_v6
GCF_017654675.1	rank00071_coA_proteinbinders_3418_A	P13406	NP_001080120	1.261e-07	AF-P13406-F1-model_v6
GCF_018350175.1	rank00062_coA_proteinbinders_2870_A	P63052	NP_001116826	8.146e-06	AF-P63052-F1-model_v6
GCF_018350175.1	rank00062_coA_proteinbinders_2870_A	P63052	XP_006928658	8.146e-06	AF-P63052-F1-model_v6
GCF_018350175.1	rank00062_coA_proteinbinders_2870_A	P63052	XP_006928659	8.146e-06	AF-P63052-F1-model_v6
GCF_018350175.1	rank00062_coA_proteinbinders_2870_A	P63052	XP_011288766	8.146e-06	AF-P63052-F1-model_v6
GCF_023101765.2	rank00062_coA_proteinbinders_2870_A	P68203	XP_035450618	3.957e-06	AF-P68203-F1-model_v6
GCF_028858775.2	rank00062_coA_proteinbinders_2870_A	P0CG64	NP_001129078	6.265e-06	AF-P0CG64-F1-model_v6
GCF_028858775.2	rank00062_coA_proteinbinders_2870_A	P0CG64	XP_024203360	6.265e-06	AF-P0CG64-F1-model_v6
GCF_028858775.2	rank00062_coA_proteinbinders_2870_A	P0CG64	XP_024203362	6.265e-06	AF-P0CG64-F1-model_v6
GCF_028858775.2	rank00062_coA_proteinbinders_2870_A	P0CG64	XP_063640927	6.265e-06	AF-P0CG64-F1-model_v6
GCF_028858775.2	rank00062_coA_proteinbinders_2870_A	P0CG64	XP_063640928	6.265e-06	AF-P0CG64-F1-model_v6
GCF_028858775.2	rank00062_coA_proteinbinders_2870_A	P0CG64	XP_063640929	6.265e-06	AF-P0CG64-F1-model_v6
GCF_028885625.2	rank00062_coA_proteinbinders_2870_A	P0CG60	XP_054312629	4.819e-06	AF-P0CG60-F1-model_v6
GCF_028885625.2	rank00062_coA_proteinbinders_2870_A	P0CG60	XP_054312630	4.819e-06	AF-P0CG60-F1-model_v6
GCF_028885625.2	rank00062_coA_proteinbinders_2870_A	P0C275	XP_054322316	5.495e-06	AF-P0C275-F1-model_v6
GCF_028885625.2	rank00062_coA_proteinbinders_2870_A	P0C275	XP_054322317	5.495e-06	AF-P0C275-F1-model_v6
GCF_028885625.2	rank00062_coA_proteinbinders_2870_A	P0C275	XP_054322318	5.495e-06	AF-P0C275-F1-model_v6
GCF_028885625.2	rank00062_coA_proteinbinders_2870_A	P0C275	XP_054322319	5.495e-06	AF-P0C275-F1-model_v6
GCF_028885655.2	rank00026_coA_proteinbinders_0466_A	Q5RF32	NP_001127177	4.998e-06	AF-Q5RF32-F1-model_v6
GCF_029281585.2	rank00062_coA_proteinbinders_2870_A	P0CG66	XP_063550540	9.919e-06	AF-P0CG66-F1-model_v6
GCF_030222135.1	rank00065_coA_proteinbinders_4978_A	Q5PXS1	XP_012296377	1.922e-08	AF-Q5PXS1-F1-model_v6
GCF_030222135.1	rank00065_coA_proteinbinders_4978_A	Q5PXS1	XP_012296383	1.922e-08	AF-Q5PXS1-F1-model_v6
GCF_030222135.1	rank00071_coA_proteinbinders_3418_A	Q5PXS1	XP_012296377	4.829e-08	AF-Q5PXS1-F1-model_v6
GCF_030222135.1	rank00071_coA_proteinbinders_3418_A	Q5PXS1	XP_012296383	4.829e-08	AF-Q5PXS1-F1-model_v6
GCF_034190915.1	rank00062_coA_proteinbinders_2870_A	P62978	NP_001166537	3.044e-06	AF-P62978-F1-model_v6
GCF_034190915.1	rank00062_coA_proteinbinders_2870_A	P62978	XP_005002694	3.044e-06	AF-P62978-F1-model_v6
GCF_036323735.1	rank00062_coA_proteinbinders_2870_A	P62982	NP_001292372	3.957e-06	AF-P62982-F1-model_v6
GCF_036323735.1	rank00062_coA_proteinbinders_2870_A	P62982	NP_112375	3.957e-06	AF-P62982-F1-model_v6
GCF_036323735.1	rank00062_coA_proteinbinders_2870_A	P62986	NP_113875	6.69e-06	AF-P62986-F1-model_v6
GCF_036323735.1	rank00062_coA_proteinbinders_2870_A	P62986	XP_006252997	6.69e-06	AF-P62986-F1-model_v6
GCF_036323735.1	rank00062_coA_proteinbinders_2870_A	P62986	XP_008769368	6.69e-06	AF-P62986-F1-model_v6
GCF_036323735.1	rank00062_coA_proteinbinders_2870_A	P62986	XP_063131755	6.69e-06	AF-P62986-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	NP_114183	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_017447557	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_017447560	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_038961886	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_038961888	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_038961889	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_038961890	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_038961891	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_038961892	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_038961893	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_063140734	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_063140735	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_063140736	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_063140737	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_063140738	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_063140739	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_063140742	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_063140743	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_063140745	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9	XP_063140746	1.668e-09	AF-Q9WUD9-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9-2	NP_114183	1.668e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9-2	XP_017447557	1.668e-09	AF-Q9WUD9-2-F1-model_v6
GCF_036323735.1	rank00065_coA_proteinbinders_4978_A	Q9WUD9-2	XP_017447560	1.668e-09	AF-Q9WUD9-2-F1-model_v6
