query,target,fident,alnlen,qcov,tcov,evalue,bits,uniprot
rank0017_ca6_proteinbinders_5713_A,AF-Q8VYZ5-2-F1-model_v6,0.234,342,0.956,0.398,7.368e-20,651,Q8VYZ5-2
rank0017_ca6_proteinbinders_5713_A,AF-Q5R664-F1-model_v6,0.203,337,0.994,0.325,1.533e-17,651,Q5R664
rank0017_ca6_proteinbinders_5713_A,AF-Q6H8D6-F1-model_v6,0.213,369,0.971,0.405,1.794e-19,651,Q6H8D6
rank0017_ca6_proteinbinders_5713_A,AF-Q7T2F6-F1-model_v6,0.225,363,0.991,0.858,2.021e-18,649,Q7T2F6
rank0017_ca6_proteinbinders_5713_A,AF-Q9R1K5-F1-model_v6,0.237,338,0.997,0.596,2.856e-18,649,Q9R1K5
rank0017_ca6_proteinbinders_5713_A,AF-Q8L828-2-F1-model_v6,0.229,365,0.962,0.398,2.798e-19,649,Q8L828-2
rank0017_ca6_proteinbinders_5713_A,AF-Q9UM11-F1-model_v6,0.237,338,0.997,0.593,2.719e-18,648,Q9UM11
rank0017_ca6_proteinbinders_5713_A,AF-Q4R4I8-F1-model_v6,0.203,337,0.994,0.325,1.869e-17,648,Q4R4I8
rank0017_ca6_proteinbinders_5713_A,AF-P53621-F1-model_v6,0.203,331,0.976,0.256,1.085e-17,648,P53621
rank0017_ca6_proteinbinders_5713_A,AF-Q04726-5-F1-model_v6,0.204,334,0.985,0.395,3.001e-18,647,Q04726-5
rank0017_ca6_proteinbinders_5713_A,AF-Q9BRP4-2-F1-model_v6,0.196,336,0.991,0.816,4.037e-18,645,Q9BRP4-2
rank0017_ca6_proteinbinders_5713_A,AF-P0CS38-F1-model_v6,0.24,329,0.829,0.373,1.693e-17,645,P0CS38
rank0017_ca6_proteinbinders_5713_A,AF-Q8L828-F1-model_v6,0.216,369,0.973,0.406,1.98e-19,645,Q8L828
rank0017_ca6_proteinbinders_5713_A,AF-O76071-F1-model_v6,0.255,338,0.997,0.968,5.706e-18,644,O76071
rank0017_ca6_proteinbinders_5713_A,AF-Q9JIT3-F1-model_v6,0.206,334,0.985,0.398,5.169e-18,644,Q9JIT3
rank0017_ca6_proteinbinders_5713_A,AF-Q8VYZ5-F1-model_v6,0.236,335,0.935,0.372,2.08e-19,644,Q8VYZ5
rank0017_ca6_proteinbinders_5713_A,AF-O14727-4-F1-model_v6,0.207,507,0.994,0.421,1.008e-23,643,O14727-4
rank0017_ca6_proteinbinders_5713_A,AF-A7RWD2-F1-model_v6,0.268,331,0.976,0.979,1.117e-18,642,A7RWD2
rank0017_ca6_proteinbinders_5713_A,AF-Q8NHY2-3-F1-model_v6,0.199,339,1.0,0.644,1.033e-17,641,Q8NHY2-3
rank0017_ca6_proteinbinders_5713_A,AF-Q54PP7-F1-model_v6,0.164,337,0.994,0.263,1.14e-17,641,Q54PP7
rank0017_ca6_proteinbinders_5713_A,AF-Q8MYE8-F1-model_v6,0.195,362,0.923,0.852,9.164e-19,640,Q8MYE8
rank0017_ca6_proteinbinders_5713_A,AF-Q8BH57-3-F1-model_v6,0.204,414,0.994,0.719,4.071e-20,639,Q8BH57-3
rank0017_ca6_proteinbinders_5713_A,AF-Q05946-F1-model_v6,0.184,508,0.985,0.622,1.9400000000000003e-20,638,Q05946
rank0017_ca6_proteinbinders_5713_A,AF-Q54PE0-F1-model_v6,0.222,340,0.944,0.369,1.625e-19,638,Q54PE0
rank0017_ca6_proteinbinders_5713_A,AF-Q6DDF0-F1-model_v6,0.261,341,1.0,0.689,1.361e-18,637,Q6DDF0
rank0017_ca6_proteinbinders_5713_A,AF-Q9Z2K5-F1-model_v6,0.25,310,0.876,0.951,3.733e-17,636,Q9Z2K5
rank0017_ca6_proteinbinders_5713_A,AF-Q9UM11-2-F1-model_v6,0.236,336,0.991,0.602,1.693e-17,636,Q9UM11-2
rank0017_ca6_proteinbinders_5713_A,AF-E9Q349-F1-model_v6,0.201,337,0.994,0.581,1.012e-18,635,E9Q349
rank0017_ca6_proteinbinders_5713_A,AF-Q3MKM6-F1-model_v6,0.203,334,0.982,0.697,2.123e-18,634,Q3MKM6
rank0017_ca6_proteinbinders_5713_A,AF-P93471-F1-model_v6,0.191,337,0.994,0.47,1.533e-17,634,P93471
rank0017_ca6_proteinbinders_5713_A,AF-Q05B17-F1-model_v6,0.196,414,0.994,0.611,7.741000000000001e-20,634,Q05B17
rank0017_ca6_proteinbinders_5713_A,AF-Q9LXN4-F1-model_v6,0.244,353,0.973,0.345,3.001e-18,634,Q9LXN4
rank0017_ca6_proteinbinders_5713_A,AF-F4IIK6-F1-model_v6,0.242,302,0.873,0.965,5.276e-17,633,F4IIK6
rank0017_ca6_proteinbinders_5713_A,AF-Q9AUR8-F1-model_v6,0.216,393,0.982,0.323,5.321e-19,633,Q9AUR8
rank0017_ca6_proteinbinders_5713_A,AF-Q9EPV5-F1-model_v6,0.21,538,0.959,0.431,4.227e-23,633,Q9EPV5
rank0017_ca6_proteinbinders_5713_A,AF-Q05B30-F1-model_v6,0.201,345,0.994,0.459,6.171e-19,632,Q05B30
rank0017_ca6_proteinbinders_5713_A,AF-Q9AYE4-F1-model_v6,0.269,305,0.879,0.965,3.922e-17,630,Q9AYE4
rank0017_ca6_proteinbinders_5713_A,AF-C4R6H3-F1-model_v6,0.198,374,0.991,0.748,3.481e-18,630,C4R6H3
rank0017_ca6_proteinbinders_5713_A,AF-O62621-F1-model_v6,0.208,370,0.973,0.405,7.52e-19,628,O62621
rank0017_ca6_proteinbinders_5713_A,AF-Q5R9T6-F1-model_v6,0.193,283,0.835,0.739,8.231e-17,627,Q5R9T6
rank0017_ca6_proteinbinders_5713_A,AF-Q4L235-2-F1-model_v6,0.155,339,1.0,0.339,4.878e-16,627,Q4L235-2
rank0017_ca6_proteinbinders_5713_A,AF-Q09309-F1-model_v6,0.164,335,0.988,0.67,6.299e-18,626,Q09309
rank0017_ca6_proteinbinders_5713_A,AF-P59328-2-F1-model_v6,0.198,338,0.997,0.466,1.693e-17,626,P59328-2
rank0017_ca6_proteinbinders_5713_A,AF-Q6PFM9-F1-model_v6,0.201,414,0.994,0.612,7.013000000000001e-20,626,Q6PFM9
rank0017_ca6_proteinbinders_5713_A,AF-Q5RAW8-F1-model_v6,0.199,414,0.994,0.612,5.755000000000001e-20,626,Q5RAW8
rank0017_ca6_proteinbinders_5713_A,AF-Q8TAF3-F1-model_v6,0.201,414,0.994,0.612,8.133000000000001e-20,626,Q8TAF3
rank0017_ca6_proteinbinders_5713_A,AF-Q9C827-F1-model_v6,0.229,369,0.973,0.398,1.063e-18,625,Q9C827
rank0017_ca6_proteinbinders_5713_A,AF-Q8BH57-F1-model_v6,0.201,414,0.994,0.612,6.674000000000001e-20,624,Q8BH57
rank0017_ca6_proteinbinders_5713_A,AF-B3H5K9-2-F1-model_v6,0.215,313,0.885,0.401,6.429e-17,624,B3H5K9-2
rank0017_ca6_proteinbinders_5713_A,AF-Q32SG6-F1-model_v6,0.232,362,0.994,0.376,3.153e-18,624,Q32SG6
rank0017_ca6_proteinbinders_5713_A,AF-Q652L2-F1-model_v6,0.223,362,0.994,0.371,2.463e-18,624,Q652L2
rank0017_ca6_proteinbinders_5713_A,AF-Q0V8J1-F1-model_v6,0.234,354,0.994,0.872,3.001e-18,622,Q0V8J1
rank0017_ca6_proteinbinders_5713_A,AF-Q676U5-4-F1-model_v6,0.28,255,0.746,0.596,8.649e-17,622,Q676U5-4
rank0017_ca6_proteinbinders_5713_A,AF-Q32PJ6-F1-model_v6,0.259,338,0.997,0.968,1.258e-17,620,Q32PJ6
rank0017_ca6_proteinbinders_5713_A,AF-Q9CAA0-F1-model_v6,0.218,370,0.968,0.402,1.117e-18,620,Q9CAA0
rank0017_ca6_proteinbinders_5713_A,AF-Q40153-F1-model_v6,0.213,355,0.991,0.751,2.296e-19,619,Q40153
rank0017_ca6_proteinbinders_5713_A,AF-Q8TED0-3-F1-model_v6,0.223,275,0.811,0.533,6.895e-16,619,Q8TED0-3
rank0017_ca6_proteinbinders_5713_A,AF-O88879-2-F1-model_v6,0.212,540,0.965,0.436,1.6869999999999998e-22,619,O88879-2
rank0017_ca6_proteinbinders_5713_A,AF-O88879-F1-model_v6,0.241,423,0.985,0.339,2.6319999999999997e-22,619,O88879
rank0017_ca6_proteinbinders_5713_A,AF-O54929-F1-model_v6,0.245,336,0.968,0.832,2.123e-18,618,O54929
rank0017_ca6_proteinbinders_5713_A,AF-Q32PG3-F1-model_v6,0.218,362,0.976,0.535,1.208e-19,618,Q32PG3
rank0017_ca6_proteinbinders_5713_A,AF-O54927-F1-model_v6,0.268,339,0.823,0.805,3.451e-16,616,O54927
rank0017_ca6_proteinbinders_5713_A,AF-Q9M0V4-F1-model_v6,0.198,330,0.973,0.645,2.856e-18,616,Q9M0V4
rank0017_ca6_proteinbinders_5713_A,AF-O35142-F1-model_v6,0.187,366,0.973,0.404,3.313e-18,616,O35142
rank0017_ca6_proteinbinders_5713_A,AF-Q5F3K4-F1-model_v6,0.199,414,0.994,0.611,1.269e-19,615,Q5F3K4
rank0017_ca6_proteinbinders_5713_A,AF-Q91VU6-2-F1-model_v6,0.195,333,0.823,0.659,9.354e-18,614,Q91VU6-2
rank0017_ca6_proteinbinders_5713_A,AF-Q9H6Y2-F1-model_v6,0.202,283,0.835,0.739,1.907e-16,613,Q9H6Y2
rank0017_ca6_proteinbinders_5713_A,AF-Q9C1X1-F1-model_v6,0.236,386,0.95,0.452,5.924e-21,612,Q9C1X1
rank0017_ca6_proteinbinders_5713_A,AF-Q86HX1-F1-model_v6,0.205,337,0.994,0.301,5.995e-18,612,Q86HX1
rank0017_ca6_proteinbinders_5713_A,AF-A2RRH5-2-F1-model_v6,0.19,338,0.997,0.442,5.995e-18,611,A2RRH5-2
rank0017_ca6_proteinbinders_5713_A,AF-Q4P4R3-F1-model_v6,0.205,349,1.0,0.343,1.869e-17,611,Q4P4R3
rank0017_ca6_proteinbinders_5713_A,AF-A1L112-F1-model_v6,0.196,283,0.835,0.737,3.626e-16,606,A1L112
rank0017_ca6_proteinbinders_5713_A,AF-Q9CX97-F1-model_v6,0.203,283,0.835,0.729,4.206e-16,606,Q9CX97
rank0017_ca6_proteinbinders_5713_A,AF-Q9UM11-3-F1-model_v6,0.276,247,0.726,0.611,2.045e-15,606,Q9UM11-3
rank0017_ca6_proteinbinders_5713_A,AF-Q20168-F1-model_v6,0.201,371,0.973,0.371,2.021e-18,606,Q20168
rank0017_ca6_proteinbinders_5713_A,AF-Q96J01-2-F1-model_v6,0.254,267,0.788,0.807,7.611e-16,605,Q96J01-2
rank0017_ca6_proteinbinders_5713_A,AF-Q6P1V3-F1-model_v6,0.255,360,1.0,0.853,1.233e-18,605,Q6P1V3
rank0017_ca6_proteinbinders_5713_A,AF-Q58DT8-F1-model_v6,0.203,283,0.835,0.741,4.643e-16,604,Q58DT8
rank0017_ca6_proteinbinders_5713_A,AF-Q5ZK69-F1-model_v6,0.187,337,0.994,0.783,4.549e-17,604,Q5ZK69
rank0017_ca6_proteinbinders_5713_A,AF-Q148I1-F1-model_v6,0.189,347,0.947,0.885,2.719e-18,604,Q148I1
rank0017_ca6_proteinbinders_5713_A,AF-B3H5K9-F1-model_v6,0.208,322,0.941,0.412,2.775e-17,604,B3H5K9
rank0017_ca6_proteinbinders_5713_A,AF-Q8TAF3-4-F1-model_v6,0.225,312,0.838,0.524,1.117e-18,603,Q8TAF3-4
rank0017_ca6_proteinbinders_5713_A,AF-Q9VCN9-F1-model_v6,0.235,343,0.912,0.462,5.995e-18,602,Q9VCN9
rank0017_ca6_proteinbinders_5713_A,AF-O14727-2-F1-model_v6,0.223,423,0.985,0.342,1.56e-21,602,O14727-2
rank0017_ca6_proteinbinders_5713_A,AF-Q7KWK5-F1-model_v6,0.155,339,1.0,0.599,9.547e-17,601,Q7KWK5
rank0017_ca6_proteinbinders_5713_A,AF-P41811-F1-model_v6,0.197,369,0.965,0.415,6.953e-18,601,P41811
rank0017_ca6_proteinbinders_5713_A,AF-Q9NYS7-F1-model_v6,0.236,336,0.965,0.832,3.481e-18,600,Q9NYS7
rank0017_ca6_proteinbinders_5713_A,AF-Q9BRP4-F1-model_v6,0.189,347,0.947,0.885,6.618e-18,598,Q9BRP4
rank0017_ca6_proteinbinders_5713_A,AF-Q9NYS7-2-F1-model_v6,0.232,354,0.994,0.841,1.322e-17,598,Q9NYS7-2
rank0017_ca6_proteinbinders_5713_A,AF-Q75LV5-F1-model_v6,0.2,329,0.971,0.642,7.306e-18,598,Q75LV5
rank0017_ca6_proteinbinders_5713_A,AF-A2RRH5-F1-model_v6,0.193,338,0.997,0.391,1.611e-17,598,A2RRH5
rank0017_ca6_proteinbinders_5713_A,AF-Q5E9I8-F1-model_v6,0.2,347,0.991,0.636,8.065e-18,597,Q5E9I8
rank0017_ca6_proteinbinders_5713_A,AF-Q5ZLL7-F1-model_v6,0.195,345,0.994,0.459,1.502e-18,597,Q5ZLL7
rank0017_ca6_proteinbinders_5713_A,AF-U4PCM1-2-F1-model_v6,0.301,209,0.602,0.346,2.421e-14,595,U4PCM1-2
rank0017_ca6_proteinbinders_5713_A,AF-Q80WC9-F1-model_v6,0.16,339,1.0,0.308,3.889e-15,595,Q80WC9
rank0017_ca6_proteinbinders_5713_A,AF-O94394-F1-model_v6,0.204,328,0.968,0.802,8.231e-17,593,O94394
rank0017_ca6_proteinbinders_5713_A,AF-Q4IBR4-F1-model_v6,0.222,355,0.85,0.339,1.163e-16,593,Q4IBR4
rank0017_ca6_proteinbinders_5713_A,AF-Q9Y6I7-2-F1-model_v6,0.327,218,0.605,0.793,7.183e-14,592,Q9Y6I7-2
rank0017_ca6_proteinbinders_5713_A,AF-Q9C107-F1-model_v6,0.144,332,0.979,0.356,4.003e-16,592,Q9C107
rank0017_ca6_proteinbinders_5713_A,AF-Q96MR6-F1-model_v6,0.162,323,0.95,0.258,3.842e-18,592,Q96MR6
rank0017_ca6_proteinbinders_5713_A,AF-O42858-F1-model_v6,0.179,336,0.991,0.779,8.231e-17,591,O42858
rank0017_ca6_proteinbinders_5713_A,AF-Q9D180-F1-model_v6,0.175,323,0.95,0.259,1.778e-17,591,Q9D180
rank0017_ca6_proteinbinders_5713_A,AF-P43254-F1-model_v6,0.186,338,0.997,0.462,8.649e-17,589,P43254
rank0017_ca6_proteinbinders_5713_A,AF-F1DLK1-F1-model_v6,0.181,362,0.994,0.965,1.923e-18,588,F1DLK1
rank0017_ca6_proteinbinders_5713_A,AF-P87314-F1-model_v6,0.231,333,0.968,0.357,3.553e-17,588,P87314
rank0017_ca6_proteinbinders_5713_A,AF-Q7RZI0-F1-model_v6,0.209,361,0.855,0.349,1.644e-16,586,Q7RZI0
rank0017_ca6_proteinbinders_5713_A,AF-Q96WV5-F1-model_v6,0.191,399,0.994,0.331,1.533e-17,585,Q96WV5
rank0017_ca6_proteinbinders_5713_A,AF-Q9VPH8-F1-model_v6,0.19,336,0.991,0.624,5.021e-17,584,Q9VPH8
rank0017_ca6_proteinbinders_5713_A,AF-B2ZZS9-F1-model_v6,0.186,283,0.835,0.707,2.045e-15,583,B2ZZS9
rank0017_ca6_proteinbinders_5713_A,AF-Q54RP0-F1-model_v6,0.205,336,0.991,0.515,8.903e-18,583,Q54RP0
rank0017_ca6_proteinbinders_5713_A,AF-Q6NVE8-F1-model_v6,0.162,406,0.994,0.444,1.107e-16,580,Q6NVE8
rank0017_ca6_proteinbinders_5713_A,AF-Q6NXY1-F1-model_v6,0.188,298,0.853,0.299,4.779e-17,579,Q6NXY1
rank0017_ca6_proteinbinders_5713_A,AF-Q9Y6I7-F1-model_v6,0.261,347,0.971,0.824,3.063e-17,578,Q9Y6I7
rank0017_ca6_proteinbinders_5713_A,AF-Q15291-F1-model_v6,0.182,336,0.991,0.569,1.003e-16,577,Q15291
rank0017_ca6_proteinbinders_5713_A,AF-Q5R7H5-F1-model_v6,0.185,347,0.991,0.636,4.121e-17,577,Q5R7H5
rank0017_ca6_proteinbinders_5713_A,AF-Q5M9G8-F1-model_v6,0.184,347,0.991,0.632,3.218e-17,577,Q5M9G8
rank0017_ca6_proteinbinders_5713_A,AF-P25635-F1-model_v6,0.245,406,0.968,0.44,2.25e-20,576,P25635
rank0017_ca6_proteinbinders_5713_A,AF-Q6FVD3-F1-model_v6,0.198,358,0.858,0.426,2.212e-16,575,Q6FVD3
rank0017_ca6_proteinbinders_5713_A,AF-Q4L235-F1-model_v6,0.149,339,1.0,0.308,4.979e-15,575,Q4L235
rank0017_ca6_proteinbinders_5713_A,AF-Q9ULI1-F1-model_v6,0.137,331,0.971,0.19,2.566e-16,575,Q9ULI1
rank0017_ca6_proteinbinders_5713_A,AF-Q15269-F1-model_v6,0.169,444,0.973,0.483,1.1830000000000001e-20,574,Q15269
rank0017_ca6_proteinbinders_5713_A,AF-O80775-F1-model_v6,0.171,327,0.965,0.805,4.51e-15,573,O80775
rank0017_ca6_proteinbinders_5713_A,AF-P97499-F1-model_v6,0.215,414,0.959,0.157,7.741000000000001e-20,573,P97499
rank0017_ca6_proteinbinders_5713_A,AF-Q4X1Y0-F1-model_v6,0.191,336,0.991,0.588,1.565e-16,572,Q4X1Y0
rank0017_ca6_proteinbinders_5713_A,AF-A4D1P6-F1-model_v6,0.19,345,0.994,0.462,2.063e-17,572,A4D1P6
rank0017_ca6_proteinbinders_5713_A,AF-P32479-F1-model_v6,0.196,374,0.85,0.445,2.976e-16,572,P32479
rank0017_ca6_proteinbinders_5713_A,AF-Q9XW12-F1-model_v6,0.209,339,1.0,0.991,2.832e-16,569,Q9XW12
rank0017_ca6_proteinbinders_5713_A,AF-Q54KM3-F1-model_v6,0.203,336,0.991,0.435,1.198e-17,569,Q54KM3
rank0017_ca6_proteinbinders_5713_A,AF-B4JSW8-F1-model_v6,0.164,336,0.991,0.577,6.067e-15,567,B4JSW8
rank0017_ca6_proteinbinders_5713_A,AF-Q8BX09-F1-model_v6,0.181,336,0.991,0.569,2.004e-16,567,Q8BX09
rank0017_ca6_proteinbinders_5713_A,AF-F4K1G2-F1-model_v6,0.129,358,1.0,0.344,4.979e-15,566,F4K1G2
rank0017_ca6_proteinbinders_5713_A,AF-Q29RL0-F1-model_v6,0.186,290,0.835,0.273,1.815e-16,566,Q29RL0
rank0017_ca6_proteinbinders_5713_A,AF-Q64LD2-2-F1-model_v6,0.198,284,0.805,0.99,2.832e-16,563,Q64LD2-2
rank0017_ca6_proteinbinders_5713_A,AF-Q6DRF9-F1-model_v6,0.189,283,0.835,0.731,2.045e-15,563,Q6DRF9
rank0017_ca6_proteinbinders_5713_A,AF-O60336-6-F1-model_v6,0.178,382,0.95,0.253,1.163e-16,563,O60336-6
rank0017_ca6_proteinbinders_5713_A,AF-O43379-4-F1-model_v6,0.182,384,0.965,0.252,2.004e-16,563,O43379-4
rank0017_ca6_proteinbinders_5713_A,AF-Q9SXY1-2-F1-model_v6,0.236,352,0.829,0.887,4.878e-16,562,Q9SXY1-2
rank0017_ca6_proteinbinders_5713_A,AF-Q8NHV4-F1-model_v6,0.189,293,0.861,0.444,8.162e-15,562,Q8NHV4
rank0017_ca6_proteinbinders_5713_A,AF-Q6P5U7-F1-model_v6,0.142,331,0.971,0.19,6.246e-16,562,Q6P5U7
rank0017_ca6_proteinbinders_5713_A,AF-Q8L4M1-F1-model_v6,0.203,341,0.882,0.929,2.492e-15,561,Q8L4M1
rank0017_ca6_proteinbinders_5713_A,AF-Q6ZD63-F1-model_v6,0.243,348,0.823,0.689,2.976e-16,561,Q6ZD63
rank0017_ca6_proteinbinders_5713_A,AF-Q2UBU2-F1-model_v6,0.2,370,0.994,0.35,2.976e-16,561,Q2UBU2
rank0017_ca6_proteinbinders_5713_A,AF-Q3U3T8-2-F1-model_v6,0.185,384,0.965,0.357,1.644e-16,561,Q3U3T8-2
rank0017_ca6_proteinbinders_5713_A,AF-Q3MV14-F1-model_v6,0.19,371,0.994,0.961,6.953e-18,560,Q3MV14
rank0017_ca6_proteinbinders_5713_A,AF-Q5R6T6-F1-model_v6,0.195,345,0.994,0.485,4.121e-17,559,Q5R6T6
rank0017_ca6_proteinbinders_5713_A,AF-B4M4W4-F1-model_v6,0.183,283,0.835,0.556,5.496e-15,558,B4M4W4
rank0017_ca6_proteinbinders_5713_A,AF-O43379-F1-model_v6,0.177,384,0.965,0.253,3.81e-16,558,O43379
rank0017_ca6_proteinbinders_5713_A,AF-Q6NVE8-2-F1-model_v6,0.174,407,0.997,0.931,4.329e-17,557,Q6NVE8-2
rank0017_ca6_proteinbinders_5713_A,AF-Q20059-3-F1-model_v6,0.168,446,0.994,0.64,8.065e-18,557,Q20059-3
rank0017_ca6_proteinbinders_5713_A,AF-Q8NI36-F1-model_v6,0.147,448,0.973,0.501,1.269e-19,557,Q8NI36
rank0017_ca6_proteinbinders_5713_A,AF-Q6DFF9-F1-model_v6,0.176,386,0.95,0.244,3.451e-16,557,Q6DFF9
rank0017_ca6_proteinbinders_5713_A,AF-Q5AZX0-F1-model_v6,0.204,336,0.991,0.522,1.728e-16,556,Q5AZX0
rank0017_ca6_proteinbinders_5713_A,AF-O60336-F1-model_v6,0.186,382,0.95,0.252,1.728e-16,555,O60336
rank0017_ca6_proteinbinders_5713_A,AF-Q8NHV4-3-F1-model_v6,0.19,302,0.879,0.453,9.467e-15,554,Q8NHV4-3
rank0017_ca6_proteinbinders_5713_A,AF-P33215-2-F1-model_v6,0.195,293,0.861,0.577,1.63e-14,553,P33215-2
rank0017_ca6_proteinbinders_5713_A,AF-P33215-F1-model_v6,0.197,260,0.767,0.394,1.891e-14,553,P33215
rank0017_ca6_proteinbinders_5713_A,AF-Q15291-2-F1-model_v6,0.182,336,0.991,0.612,5.658e-16,552,Q15291-2
rank0017_ca6_proteinbinders_5713_A,AF-Q3B7M6-F1-model_v6,0.199,293,0.861,0.445,1.212e-14,551,Q3B7M6
rank0017_ca6_proteinbinders_5713_A,AF-Q96DN5-2-F1-model_v6,0.178,298,0.853,0.298,5.125e-16,551,Q96DN5-2
rank0017_ca6_proteinbinders_5713_A,AF-Q5BDU4-F1-model_v6,0.224,357,0.973,0.346,2.976e-16,551,Q5BDU4
rank0017_ca6_proteinbinders_5713_A,AF-Q96DN5-F1-model_v6,0.179,290,0.835,0.272,6.562e-16,551,Q96DN5
rank0017_ca6_proteinbinders_5713_A,AF-P26309-F1-model_v6,0.22,287,0.826,0.47,3.889e-15,550,P26309
rank0017_ca6_proteinbinders_5713_A,AF-Q3U3T8-3-F1-model_v6,0.182,384,0.965,0.256,3.285e-16,549,Q3U3T8-3
rank0017_ca6_proteinbinders_5713_A,AF-Q5JSH3-3-F1-model_v6,0.194,349,0.814,0.814,2.045e-15,548,Q5JSH3-3
rank0017_ca6_proteinbinders_5713_A,AF-B4KE10-F1-model_v6,0.176,283,0.835,0.553,1.045e-14,548,B4KE10
rank0017_ca6_proteinbinders_5713_A,AF-Q6NS57-F1-model_v6,0.173,411,0.994,0.273,1.418e-16,544,Q6NS57
rank0017_ca6_proteinbinders_5713_A,AF-Q9SXY1-F1-model_v6,0.229,352,0.829,0.723,1.597e-15,542,Q9SXY1
rank0017_ca6_proteinbinders_5713_A,AF-Q96MR6-2-F1-model_v6,0.171,333,0.947,0.477,2.212e-16,542,Q96MR6-2
rank0017_ca6_proteinbinders_5713_A,AF-Q96DN5-3-F1-model_v6,0.171,299,0.853,0.308,7.244e-16,542,Q96DN5-3
rank0017_ca6_proteinbinders_5713_A,AF-Q11176-F1-model_v6,0.224,420,0.971,0.687,1.6390000000000001e-21,540,Q11176
rank0017_ca6_proteinbinders_5713_A,AF-A8XSW2-F1-model_v6,0.187,338,0.997,0.466,8.827e-16,540,A8XSW2
rank0017_ca6_proteinbinders_5713_A,AF-Q498F0-F1-model_v6,0.185,403,0.994,0.442,7.835e-17,540,Q498F0
rank0017_ca6_proteinbinders_5713_A,AF-B3M1G0-F1-model_v6,0.166,283,0.835,0.582,3.596e-14,539,B3M1G0
rank0017_ca6_proteinbinders_5713_A,AF-O14053-F1-model_v6,0.166,436,0.959,0.483,2.719e-18,539,O14053
rank0017_ca6_proteinbinders_5713_A,AF-Q8BU03-F1-model_v6,0.18,444,0.973,0.483,7.219e-21,539,Q8BU03
rank0017_ca6_proteinbinders_5713_A,AF-Q54SA5-F1-model_v6,0.175,337,0.994,0.708,5.082e-14,538,Q54SA5
rank0017_ca6_proteinbinders_5713_A,AF-Q58D00-F1-model_v6,0.242,305,0.853,0.672,2.976e-16,538,Q58D00
rank0017_ca6_proteinbinders_5713_A,AF-Q6NS57-2-F1-model_v6,0.178,411,0.994,0.272,1.418e-16,538,Q6NS57-2
rank0017_ca6_proteinbinders_5713_A,AF-Q8HXL3-F1-model_v6,0.185,384,0.965,0.249,7.244e-16,538,Q8HXL3
rank0017_ca6_proteinbinders_5713_A,AF-B4GMG4-F1-model_v6,0.158,336,0.991,0.577,6.375e-15,536,B4GMG4
rank0017_ca6_proteinbinders_5713_A,AF-Q6DEY8-F1-model_v6,0.15,327,0.965,0.268,1.447e-15,536,Q6DEY8
rank0017_ca6_proteinbinders_5713_A,AF-Q54DM1-F1-model_v6,0.187,338,0.997,0.937,9.275e-16,534,Q54DM1
rank0017_ca6_proteinbinders_5713_A,AF-P35606-2-F1-model_v6,0.197,364,0.953,0.415,8.903e-18,534,P35606-2
rank0017_ca6_proteinbinders_5713_A,AF-Q0IF90-F1-model_v6,0.183,283,0.835,0.598,4.604e-14,533,Q0IF90
rank0017_ca6_proteinbinders_5713_A,AF-O60137-F1-model_v6,0.171,345,1.0,0.966,5.276e-17,532,O60137
rank0017_ca6_proteinbinders_5713_A,AF-B4QTL6-F1-model_v6,0.158,336,0.991,0.582,5.082e-14,532,B4QTL6
rank0017_ca6_proteinbinders_5713_A,AF-B4N984-F1-model_v6,0.189,283,0.835,0.556,2.304e-14,532,B4N984
rank0017_ca6_proteinbinders_5713_A,AF-Q06078-F1-model_v6,0.17,449,0.965,0.478,1.742e-18,532,Q06078
rank0017_ca6_proteinbinders_5713_A,AF-Q9R037-F1-model_v6,0.181,407,0.997,0.448,1.349e-16,531,Q9R037
rank0017_ca6_proteinbinders_5713_A,AF-Q5RG49-F1-model_v6,0.204,368,0.991,0.32,2.673e-14,530,Q5RG49
rank0017_ca6_proteinbinders_5713_A,AF-Q9XSC3-F1-model_v6,0.169,406,0.994,0.445,2.324e-16,529,Q9XSC3
rank0017_ca6_proteinbinders_5713_A,AF-Q2GSJ9-F1-model_v6,0.183,368,0.982,0.341,3.191e-15,529,Q2GSJ9
rank0017_ca6_proteinbinders_5713_A,AF-Q6DDI6-F1-model_v6,0.162,327,0.965,0.268,2.492e-15,529,Q6DDI6
rank0017_ca6_proteinbinders_5713_A,AF-Q3U3T8-F1-model_v6,0.182,384,0.965,0.252,1.311e-15,529,Q3U3T8
rank0017_ca6_proteinbinders_5713_A,AF-Q9DCE5-F1-model_v6,0.203,299,0.882,0.772,7.611e-16,528,Q9DCE5
rank0017_ca6_proteinbinders_5713_A,AF-Q60584-F1-model_v6,0.268,259,0.764,0.614,5.231e-15,528,Q60584
rank0017_ca6_proteinbinders_5713_A,AF-Q68FJ6-F1-model_v6,0.195,311,0.917,0.835,8.402e-16,527,Q68FJ6
rank0017_ca6_proteinbinders_5713_A,AF-B3P4F8-F1-model_v6,0.173,283,0.835,0.562,4.604e-14,527,B3P4F8
rank0017_ca6_proteinbinders_5713_A,AF-Q5R1S9-F1-model_v6,0.194,378,0.994,0.668,2.696e-16,527,Q5R1S9
rank0017_ca6_proteinbinders_5713_A,AF-Q294Y7-F1-model_v6,0.163,336,0.991,0.577,1.273e-14,526,Q294Y7
